archive_id,ad_creative_body,page_name,partisanship
411516049888887,"After FOUR DECADES in the Washington Swamp, Joe Biden has accomplished nothing. 

He’s just a washed-up, career politician being used as a PAWN by the Radical Left.

The fact is, Sleepy Joe is not the leader of his party. He is the helpless puppet of the Democrats.

Yikes. Does that sound like someone who’s ready to lead a Country?

Please donate now to show the President what you REALLY think about Joe Biden.",Team Trump,conservative
1365484233655743,"President Trump achieved PEACE in the MIDDLE EAST! 

Did you hear the news that he has been nominated for the NOBEL PEACE PRIZE for his hard work?

Stand with President Trump today to show your support for his dedication to making the world a better place and keeping America SAFE!",Donald J. Trump,conservative
785674048662386,"Election outcomes are controlled by people who show up. 

Your country needs you to show up. 

President Trump needs you to show up. 

Vote now.",Donald J. Trump,conservative
328142855256260,Join the team. Download the OFFICIAL Trump 2020 App TODAY!,Donald J. Trump,conservative
730574114339366,"If we miss our August fundraising goal, we won't have the resources we need to fight back against the Do-Nothing Democrats. Please contribute ANY AMOUNT by 11:59 TONIGHT.",Team Trump,conservative
306425923751548,"The Democrats have become the Party of corruption and President Trump is calling on YOU to FIGHT BACK!

We're giving him a list of supporters who step up in the NEXT HOUR to DEFEND their President and their Country.

Please contribute ANY AMOUNT in the NEXT HOUR to fight for your Country and to get on the list we give President Trump!",Team Trump,conservative
625884388247628,"Get Your Tickets NOW!

HUGE WOMEN FOR TRUMP BUS TOUR THURSDAY JANUARY 16TH AT 10 AM!

President Trump asked us to invite YOU to his Women for Trump Bus Tour on Thursday January 16th at 10 AM in Sioux City, Iowa!!

LAST CHANCE: Tickets are going fast!",Donald J. Trump,conservative
621032348554073,"Here's the truth: JOE BIDEN HAS NO AUTHENTICITY OR INTEGRITY.

The Silent Majority is stronger than EVER BEFORE! As long as we have your support, Biden will LOSE to President Trump in November.

Sign your name today to proudly stand with your President.",Donald J. Trump,conservative
2494824327482892,President Trump needs you now more than ever. Vote November 3rd.,Donald J. Trump,conservative
2427437404185948,"We knew the Chinese government was out of control, but they've taken it too far this time.

They're allowing COMMUNIST PROPAGANDA to spread about President Trump and our entire Nation, and we can't let them get away with it.

President Trump is doing everything he can to put America First, and while he’s fighting for us, he needs to know that you're fighting for him. 

Please sign our Official Petition DEMANDING an end to the CHINESE GOVERNMENT PROPAGANDA against our President!",Donald J. Trump,conservative
972515469910075,ARIZONA: Join President Trump this MONDAY at 12:00PM! Get your free tickets now >>>,Donald J. Trump,conservative
1062718750754308,"TAKE THE OFFICIAL APPROVAL POLL!

Please take the Official Trump Approval Poll before 11:59 PM TONIGHT to have your vote counted in the official results.",Mike Pence,conservative
2371007199690516,President Trump needs you now more than ever. Vote November 3rd.,Donald J. Trump,conservative
555589368329628,"There has never been a more critical time to step up and defend me, President Trump, than RIGHT NOW. 

Show YOUR support during these BASELESS Witch Hunt Trials by shopping the 2020 Merch collection at the Official Trump Store TODAY.",Donald J. Trump,conservative
582498335766863,"President Trump signed the CARES Act into law, solidifying 8 BILLION dollars to address Coronavirus preparedness, response, and recovery. 

The initial allocation for American Indians and Alaska Natives communities totaled over 5 BILLION dollars.

We want to stand with our American Indian and Alaska communities together and always.",Donald J. Trump,conservative
604948947036072,"President Trump recognizes how much support you've given him since our movement began.

But most importantly, you've proven yourself to be a true friend.

The President’s birthday is coming up on June 14th, and we want to surprise him with a card signed by his BEST supporters. This is the President’s ONLY Official Birthday Card, and it will NOT be complete without your signature and personal message. Please sign the card TODAY!",Donald J. Trump,conservative
752776038612093,"The mainstream media have no boundaries or principles. They only seek to undermine and insult anyone associated with my administration and our great movement.

That’s why I need you to FIGHT BACK and hold the mainstream media accountable.

I plan to review the answers of every Mainstream Media Accountability Survey that is submitted by 9 PM TONIGHT. 

Take the Survey NOW!",Donald J. Trump,conservative
1791045877709769,"WIN VIP DINNER WITH PRESIDENT TRUMP IN NEW YORK

Enter today for your chance to win dinner with President Trump on August 8th.

The Trump Campaign is holding a very exclusive event in Southampton, New York, and as one of our top supporters, President Trump wanted to make sure you got the invite first.

If you win, the team will cover your flight, your hotel, your 5-star dinner, AND you'll get VIP ACCESS. You can even bring a guest of your choice and President Trump will take a picture with you both so you can remember this moment forever.

Please contribute ANY AMOUNT TODAY to win a chance to join President Trump.",Donald J. Trump,conservative
230484118314997,"Since taking office, President Donald Trump

✅Has REBUILT our military
✅REPAIRED a broken VA
✅ELIMINATED the world's deadliest terrorists.

Today, America is SAFER and STRONGER than ever. He takes his sworn duty seriously.",Donald J. Trump,conservative
304385154196041,"Joe Biden has embraced the policies of the far Left. 

✅TRILLIONS in new taxes
✅AMNESTY for 11 MILLION illegal immigrants
✅A REDUCTION in police funding 

The RADICAL Left has taken over Joe Biden and the Democratic Party. Don't let them take over America.",Donald J. Trump,conservative
4639794466093163,Vice President Pence is coming to town! Get your free tickets now >>>,Mike Pence,conservative
211091740278962,This Country needs Patriots like you to get registered to vote! Find out how HERE.,GOP,conservative
2526574864234057,President Trump wants to see YOU on the list of Patriots whose names appeared during the State of the Union livestream on February 4th. Sign up by 11:59PM tonight to make sure the President sees YOUR name right after his speech.,Donald J. Trump,conservative
1879577998860275,"I'm proud to tell you that last month, not only did we reach our $25 MILLION End-of-Month goal, but we absolutely CRUSHED it. 

It's going to take all hands on deck to keep our momentum going, which is why I'm coming to you now. We want to make sure we have enough resources to win, so President Trump has decided to extend our 800%-MATCH. 

I need you to step up. Please contribute ANY amount in the NEXT HOUR to our EXTENDED End-of Month Goal, and your gift will automatically be 800%-MATCHED.",Mike Pence,conservative
623713691802874,"My team has put together this special sweepstakes for you and a friend to fly in, join us for dinner, and take a picture together. All it takes is any contribution before the deadline to be automatically entered for this once-in-a-lifetime chance. I'm excited to meet the lucky winner and a top supporter like you. So don't miss your chance. 
Enter to win dinner with me in Palm Beach with any contribution before 11:59 PM TONIGHT to have your name entered TWICE!",Donald J. Trump,conservative
